latitude,longitude,views,days_since_taken,id,server,secret,title,tags,date_taken,url_s,image_path,owner,owner_name,media
51.534166,-0.117223,56,2776,36638632263,4381,e26d0f983d,Priory Green,,2017/9/25 14:05,https://live.staticflickr.com/4381/36638632263_e26d0f983d_m.jpg,,11271803@N00,Doilum,photo
51.538892,-0.126793,103,2785,37446302365,4396,ff1c10d43d,Victoria Halls face on,london victoriahalls kingscross student accomodation,2017/9/16 12:45,https://live.staticflickr.com/4396/37446302365_ff1c10d43d_m.jpg,,57868312@N00,Matt From London,photo
51.539025,-0.126664,123,2785,37274257442,4444,43c6a1605b,View from Victoria Halls,london victoriahalls kingscross construction,2017/9/16 13:03,https://live.staticflickr.com/4444/37274257442_43c6a1605b_m.jpg,,57868312@N00,Matt From London,photo
51.534805,-0.125567,879,2831,36563967344,4476,c6e76803b7,,,2017/8/1 19:50,https://live.staticflickr.com/4476/36563967344_c6e76803b7_m.jpg,,62532775@N03,71B / 70F,photo
51.537051,-0.128409,787,2782,36966326980,4424,7e4c3dff72,Gasholder Park I,,2017/9/19 11:02,https://live.staticflickr.com/4424/36966326980_7e4c3dff72_m.jpg,,59365214@N08,Xmural,photo
51.535394,-0.123795,585,2784,36500685443,4438,c62f0c1e97,KX overcast,london kingscross grey autumn,2017/9/17 13:46,https://live.staticflickr.com/4438/36500685443_c62f0c1e97_m.jpg,,97699932@N00,r0sejam,photo
51.535144,-0.126562,1095,2831,36476372603,4363,0b508ede4e,,,2017/8/1 19:59,https://live.staticflickr.com/4363/36476372603_0b508ede4e_m.jpg,,62532775@N03,71B / 70F,photo
51.546172,-0.123053,26,2785,37288069295,4344,1c81ac3d23,Caledonian Clocktower,architecture london skyscrapers unitedkingdom londonopenhouse clocktower caledonianpark,2017/9/16 10:59,https://live.staticflickr.com/4344/37288069295_1c81ac3d23_m.jpg,,96840800@N02,timn.eu,photo
51.546175,-0.123017,19,2785,37288062665,4431,e10180686c,Caledonian Clocktower,architecture london skyscrapers unitedkingdom londonopenhouse clocktower caledonianpark,2017/9/16 10:59,https://live.staticflickr.com/4431/37288062665_e10180686c_m.jpg,,96840800@N02,timn.eu,photo
51.539439,-0.120581,162,2787,36438201554,4435,cf23323509,Crumbles Castle,kingscross crumbles adventureplayground london,2017/9/14 13:59,https://live.staticflickr.com/4435/36438201554_cf23323509_m.jpg,,57868312@N00,Matt From London,photo
51.539506,-0.120892,299,2787,37085311816,4335,d5b05db517,Crumbles,kingscross crumbles adventureplayground london,2017/9/14 13:58,https://live.staticflickr.com/4335/37085311816_d5b05db517_m.jpg,,57868312@N00,Matt From London,photo
51.537536,-0.130475,1392,2820,36381202284,65535,80f746d729,20170812-0027-Edit,england sky urban blackandwhite bw cloud london tower industry monochrome architecture digital blackwhite europe industrial unitedkingdom decay regentscanal fujifilm kingscross derelict europeanunion westerneurope silverefexpro regentscanaltowpath xmount silverefexpro2 xfmount fujifilmxe1 fujinonxf1855mmf284rlmois nikcollection abandoned,2017/8/12 16:50,https://live.staticflickr.com/65535/36381202284_80f746d729_m.jpg,,30139139@N04,www.cjo.info,photo
51.534736,-0.125813,908,2820,36381189474,4366,efe40291cc,20170812-0001-Edit,bw england europe europeanunion fujifilm fujifilmxe1 fujinonxf1855mmf284rlmois kingscross london nikcollection regentscanaltowpath regentscanal silverefexpro silverefexpro2 unitedkingdom westerneurope xmount xfmount architecture blackwhite blackandwhite brick brickwork building cloud digital monochrome oldbuilding sky window,2017/8/12 16:37,https://live.staticflickr.com/4366/36381189474_efe40291cc_m.jpg,,30139139@N04,www.cjo.info,photo
51.53623,-0.123723,9468,2882,36741294620,4391,3405138cd5,The Trolley,waitrose shadow bnw unitedkingdom landscape london light monochrome roof architecture sunlight mono blackandwhite children trolley england gb people sky,2017/6/11 16:44,https://live.staticflickr.com/4391/36741294620_3405138cd5_m.jpg,,96705257@N08,Sam Codrington,photo
51.534961,-0.121662,95,2819,36405884061,4410,153008af12,Camley Street gasholders turned grass arena : flat on my back in #London Kings X,instagramapp square squareformat iphoneography uploaded:by=instagram,2017/8/13 16:15,https://live.staticflickr.com/4410/36405884061_153008af12_m.jpg,,92333707@N00,aarkangel,photo
51.537153,-0.128488,4010,2872,35678498461,4263,5bc41e69cc,Living in another world,olympus om1n olympusom om3ti om2sp om10 om1 om2n olympusom1 om3 plustek7200 pussy london londonskyline gasometer clouds sky blackwhite bw bigsky talktalk livinginanotherworld markhollis canal regentscanal kingscross,2017/6/21 21:04,https://live.staticflickr.com/4263/35678498461_5bc41e69cc_m.jpg,,31893851@N02,blueP739,photo
51.538719,-0.125775,2050,2882,35400954426,4224,42187f367d,Chevron,lines bnw buildingsite color monochrome chevron cloud advertisinghoarding mono london building blackandwhite construction colour england unitedkingdom gb sky,2017/6/11 16:24,https://live.staticflickr.com/4224/35400954426_42187f367d_m.jpg,,96705257@N08,Sam Codrington,photo
51.545127,-0.114525,72,2875,35278520591,4229,27bea28610,,,2017/6/18 17:49,https://live.staticflickr.com/4229/35278520591_27bea28610_m.jpg,,27124496@N08,Timeflies1980,photo
51.534533,-0.124912,6,2876,35331273116,4245,f649524993,,,2017/6/17 10:34,https://live.staticflickr.com/4245/35331273116_f649524993_m.jpg,,94316307@N02,pfladuke,photo
51.53744,-0.12807,746,2883,35217170295,4219,b2d919b930,Tapestry / 1 Canal Reach,london camden uk apartments residential niallmclaughlinarchitects kingscrosscentral england photobygeorgerex unitedkingdom britain imagesgeorgerex t1 argent tapestrybuilding 1canalreach gasholderpark,2017/6/10 10:37,https://live.staticflickr.com/4219/35217170295_b2d919b930_m.jpg,,36692623@N06,Images George Rex,photo
51.533025,-0.124962,70,2892,34274596974,4256,12ddb8dd5c,"King's Cross, London",modernarchitecture columns cloud city reflection sky building architecture kingscross london,2017/6/1 11:29,https://live.staticflickr.com/4256/34274596974_12ddb8dd5c_m.jpg,,27678895@N02,ijclark,photo
51.533202,-0.124711,737,2949,34833712046,4246,c025202023,The new King's Cross,nikond600 nikon35mmf2 london kingscross building sky architecture modern columns,2017/4/5 12:37,https://live.staticflickr.com/4246/34833712046_c025202023_m.jpg,,96506301@N00,Mister Rad,photo
51.535432,-0.124429,7428,2909,33871347073,4182,9e8b122d5e,"Stranger #100, Natsumi_.jpg",naturallight portrait 2017 london 100strangers musician yeule olympus em5mk2,2017/5/15 14:50,https://live.staticflickr.com/4182/33871347073_9e8b122d5e_m.jpg,,73811764@N04,Holme valley photography,photo
51.535418,-0.126804,1416,2924,34471141365,2838,115aebf3d4,Victorian industrial architecture c1850,victorian architecture industrial kings cross regeneration london,2017/4/30 12:28,https://live.staticflickr.com/2838/34471141365_115aebf3d4_m.jpg,,95742738@N03,Barrie T,photo
51.539355,-0.134131,2066,3160,33997420325,2827,66eba3694f,Canal Reflections,regentscanal stpancrasway london canal water flats apartments homes nikon d5200 1855mm reflection sky nw1 uk,2016/9/6 15:53,https://live.staticflickr.com/2827/33997420325_66eba3694f_m.jpg,,47652574@N06,tcees,photo
51.537046,-0.127791,1931,3160,33814503626,2933,29f578e750,Siamese Triplet Gasholders Nos 10 11 12,london n1 kingscross siamesetripletgasholdersnos101112 gasholdersnos101112 gasholders gasometer gasholderpark nikon d5200 1855mm steelpavilion flats apartments cranes people urban sky gasholderslondon construction,2016/9/6 12:34,https://live.staticflickr.com/2933/33814503626_29f578e750_m.jpg,,47652574@N06,tcees,photo
51.544626,-0.12278,34,2970,33068940540,581,3f3934e756,upload,instagramapp square squareformat iphoneography uploaded:by=instagram hudson,2017/3/15 2:10,https://live.staticflickr.com/581/33068940540_3f3934e756_m.jpg,,141834290@N02,themodernhusband,photo
51.533808,-0.125734,144,2981,33053772290,618,60fdf1528e,Four Pancras Square,kings cross st pancras universal music architecture,2017/3/4 15:47,https://live.staticflickr.com/618/33053772290_60fdf1528e_m.jpg,,89918686@N03,turini2,photo
51.540711,-0.137422,285,2994,32967652542,2063,356f4e1a60,"marcheurs et grues à Londres, quartier de Camden",london londres royaumeuni labbez building immeuble ville architecture ciel sky town city england gb street rue mur maison chantier transformation shit mutation construction passant piéton baraque personnage grue angleterre camden,2017/2/19 15:15,https://live.staticflickr.com/2063/32967652542_356f4e1a60_m.jpg,,126667057@N02,louis.labbez,photo
51.535416,-0.124706,196,3027,32765635106,2632,8db755928e,Granary Square,gbr geo:lat=5153541626 geo:lon=012470546 geotagged granarysquare greaterlondon kingscross unitedkingdom,2017/1/17 16:15,https://live.staticflickr.com/2632/32765635106_8db755928e_m.jpg,,35183682@N00,Badly Drawn Dad,photo
51.533069,-0.125977,8802,3249,32191242105,353,308ea513e1,King's Cross St Pancras - London Sunrise,london kingscross stpancras international sunrise clouds city shard stpauls londoneye sky colour morning buildings roof silhouette station taxis clocktower skyline atmosphere eurostar capital architecture england hotel renaissancehotel view panorama entrance exit exterior metro rail roundel sign transport tube underground urban wow,2016/6/9 19:10,https://live.staticflickr.com/353/32191242105_308ea513e1_m.jpg,,125912004@N02,peterjcoughlan,photo
51.532973,-0.125499,75,3024,31627592733,678,cf96d5707e,After the sunset!,,2017/1/20 16:25,https://live.staticflickr.com/678/31627592733_cf96d5707e_m.jpg,,44864956@N00,urmilesh,photo
51.533042,-0.119497,219,3040,32186215445,640,235957f716,"Moon, Venus, Cally Road",night moon venus london caledonianroad kingscross sky,2017/1/4 17:51,https://live.staticflickr.com/640/32186215445_235957f716_m.jpg,,29632983@N00,Rob Brennan,photo
51.538538,-0.118995,432,3079,31626187145,472,4c49544223,Over Islington,rowan tree contrail sky autumn london,2016/11/26 11:59,https://live.staticflickr.com/472/31626187145_4c49544223_m.jpg,,97699932@N00,r0sejam,photo
51.536049,-0.117684,474,3071,31074726900,5721,00047979d1,Such a perfect day,,2016/12/4 12:21,https://live.staticflickr.com/5721/31074726900_00047979d1_m.jpg,,97699932@N00,r0sejam,photo
51.535355,-0.125137,465,3080,31226903521,5651,cf8a1c4395,Contrail,london capital city england urban granary square place kings cross camden aircraft contrail sky blue cloudless lufthansa,2016/11/25 12:39,https://live.staticflickr.com/5651/31226903521_cf8a1c4395_m.jpg,,119192561@N02,My photos live here,photo
51.537833,-0.127662,428,3082,30500356374,5512,03b91afb22,Gas Holder,london capital city england sky kings cross gas holder gasholder,2016/11/23 12:53,https://live.staticflickr.com/5512/30500356374_03b91afb22_m.jpg,,119192561@N02,My photos live here,photo
51.534704,-0.118414,24,3103,30792651955,5707,68d11a78c2,Good sunsets,london,2016/11/2 16:56,https://live.staticflickr.com/5707/30792651955_68d11a78c2_m.jpg,,29632983@N00,Rob Brennan,photo
51.535569,-0.122537,482,3118,30456631661,8614,c3ea5e5f77,Kings Place,kings place building offices theatre road vans sun cloud sky london cross camden capital city urban york way,2016/10/18 13:02,https://live.staticflickr.com/8614/30456631661_c3ea5e5f77_m.jpg,,119192561@N02,My photos live here,photo
51.535,-0.119723,17,3143,29778763642,8129,0168ffcd60,Walk around Camden. London. 23 Sept'16,,2016/9/23 13:09,https://live.staticflickr.com/8129/29778763642_0168ffcd60_m.jpg,,49585698@N04,Sigita Manite,photo
51.536472,-0.125734,1061,3150,29728416375,7561,ca33133090,Kings Of The Sky,,2016/9/16 18:55,https://live.staticflickr.com/7561/29728416375_ca33133090_m.jpg,,62532775@N03,71B / 70F,photo
51.53804,-0.13116,172,3155,29533617641,8040,93c46fcb0b,Kings Cross Gasholders,london england uk architecture building 21st century modern contemporary sunny day sunshine blue sky september 2016 weather,2016/9/11 14:58,https://live.staticflickr.com/8040/29533617641_93c46fcb0b_m.jpg,,10076455@N04,Jamie Barras,photo
51.53804,-0.13116,188,3155,29614525655,8247,7bd33277ee,Kings Cross Gasholders,london england uk architecture building 21st century modern contemporary sunny day sunshine blue sky september 2016 weather,2016/9/11 15:01,https://live.staticflickr.com/8247/29614525655_7bd33277ee_m.jpg,,10076455@N04,Jamie Barras,photo
51.535151,-0.128831,405,3195,28614032660,8661,3364ae4d60,Art in the sky,slimdaz pentax london pentax18135mmwr k3ii darrensmith iconic darren darrensmithimages,2016/8/2 12:11,https://live.staticflickr.com/8661/28614032660_3364ae4d60_m.jpg,,59098409@N04,Slimdaz,photo
51.539355,-0.125677,91,3208,28403552476,8612,3cf846d044,London is all blue sky and cranes this evening. ?? #london #kingscross #cranes,square squareformat iphoneography instagramapp uploaded:by=instagram,2016/7/20 18:55,https://live.staticflickr.com/8612/28403552476_3cf846d044_m.jpg,,61406593@N06,rlwjones,photo
51.535511,-0.125463,1941,2661,38924124115,4629,60d386dd47,London 2018,lumiere london 2018,2018/1/18 19:03,https://live.staticflickr.com/4629/38924124115_60d386dd47_m.jpg,,133461395@N08,ian_woodhead1,photo
51.536808,-0.12835,2158,3257,26992490284,7224,7cc0df40cf,Gas holder park,uk sky black building london skyline architecture buildings construction iron crane steel victorian kingscross gasholder gasholderpark,2016/6/1 15:11,https://live.staticflickr.com/7224/26992490284_7cc0df40cf_m.jpg,,37355847@N02,StartTheDay,photo
51.538991,-0.119053,286,3283,26789022901,7072,ceedcb80cc,islington spring,sky london architecture spring flora islington 2016,2016/5/6 16:45,https://live.staticflickr.com/7072/26789022901_ceedcb80cc_m.jpg,,97699932@N00,r0sejam,photo
51.537866,-0.119037,308,3283,26856626585,7641,53df42b99e,islington spring,sky london architecture spring flora islington 2016,2016/5/6 16:53,https://live.staticflickr.com/7641/26856626585_53df42b99e_m.jpg,,97699932@N00,r0sejam,photo
51.538648,-0.132801,3805,3299,26113743464,1476,a5a90dfa5d,`1639,new uk trees portrait england sky people urban blur hot sexy london art classic tourism wet water weather canon out fun boats pretty day colours sad view natural little walk camden candid small strangers streetphotography sunny unknown wisdom mad tilt stpancras barge refurbishment unaware nw1 londonist,2016/4/20 15:28,https://live.staticflickr.com/1476/26113743464_a5a90dfa5d_m.jpg,,81065266@N00,roll the dice,photo
51.537777,-0.125447,101,3322,26466086111,1444,2117c21c63,DSC_5369,city london thames skyline river shard viewfromtheshard,2016/3/28 14:10,https://live.staticflickr.com/1444/26466086111_2117c21c63_m.jpg,,100251963@N05,mauwf,photo
51.533825,-0.118734,37,3304,26375109211,1533,a985274594,London's sky,,2016/4/15 11:15,https://live.staticflickr.com/1533/26375109211_a985274594_m.jpg,,72254405@N05,RiccardoLabianco,photo
51.53908,-0.125017,319,3307,26396161385,1603,73561aebc2,Canal Tunnels (and CTRL) from the Kings Cross viewing platform,,2016/4/12 18:39,https://live.staticflickr.com/1603/26396161385_73561aebc2_m.jpg,,89918686@N03,turini2,photo
51.536863,-0.127941,181,3317,26096383352,1709,5e54885496,"Gasholder Park and Buildings, King's Cross Central, London",park england urban london reflections mirror construction unitedkingdom central housing triplets kingscross development gasholder,2016/4/2 2:59,https://live.staticflickr.com/1709/26096383352_5e54885496_m.jpg,,24879135@N04,mattk1979,photo
51.535561,-0.122306,35,3337,25339076134,1628,5924c2afb6,IMG_3975,sunset canal,2016/3/13 18:18,https://live.staticflickr.com/1628/25339076134_5924c2afb6_m.jpg,,37912374670@N01,acb,photo
51.537983,-0.113923,62,3337,25342985963,1682,f0fd68e20d,IMG_3948,sunset bttower,2016/3/13 17:49,https://live.staticflickr.com/1682/25342985963_f0fd68e20d_m.jpg,,37912374670@N01,acb,photo
51.537433,-0.128982,2709,3333,25310116114,1568,fc7bc74fd5,Gasholder Park`Gasholder No. 8,old uk blue england sky urban colour london art history classic architecture canal iron sad angle camden empty lawn victorian rail sparkle flats kings gasworks restored local mad renovation kingscross stpancras fuel n1 regeneration dwelling canalside grade2listed bellphillipsarchitects,2016/3/17 15:41,https://live.staticflickr.com/1568/25310116114_fc7bc74fd5_m.jpg,,81065266@N00,roll the dice,photo
51.534744,-0.124962,57,3337,25760825385,1487,c88cd59608,,,2016/3/13 15:49,https://live.staticflickr.com/1487/25760825385_c88cd59608_m.jpg,,33292481@N07,Liminal Londoner,photo
51.534794,-0.124831,56,3337,25134227553,1549,d0d7da05a5,,,2016/3/13 15:49,https://live.staticflickr.com/1549/25134227553_d0d7da05a5_m.jpg,,33292481@N07,Liminal Londoner,photo
51.534043,-0.12675,164,3367,24610572429,1565,dd6eb32f3f,Renewal,sky building london samsung cranes,2016/2/12 14:24,https://live.staticflickr.com/1565/24610572429_dd6eb32f3f_m.jpg,,44463669@N03,DaveMH,photo
51.534622,-0.126642,508,3395,23874237474,1486,0a38acdaba,Raising the Moon,street blue sky 6 moon london st photography photo photographer lift photos jan crane january cranes half 16 lifting iphone 2016 iphonography,2016/1/15 14:14,https://live.staticflickr.com/1486/23874237474_0a38acdaba_m.jpg,,46367608@N08,Michael Goldrei (microsketch),photo
51.533825,-0.118734,37,3304,26375109211,1533,a985274594,London's sky,,2016/4/15 11:15,https://live.staticflickr.com/1533/26375109211_a985274594_m.jpg,,72254405@N05,RiccardoLabianco,photo
51.53908,-0.125017,319,3307,26396161385,1603,73561aebc2,Canal Tunnels (and CTRL) from the Kings Cross viewing platform,,2016/4/12 18:39,https://live.staticflickr.com/1603/26396161385_73561aebc2_m.jpg,,89918686@N03,turini2,photo
51.536863,-0.127941,181,3317,26096383352,1709,5e54885496,"Gasholder Park and Buildings, King's Cross Central, London",park england urban london reflections mirror construction unitedkingdom central housing triplets kingscross development gasholder,2016/4/2 2:59,https://live.staticflickr.com/1709/26096383352_5e54885496_m.jpg,,24879135@N04,mattk1979,photo
51.535561,-0.122306,35,3337,25339076134,1628,5924c2afb6,IMG_3975,sunset canal,2016/3/13 18:18,https://live.staticflickr.com/1628/25339076134_5924c2afb6_m.jpg,,37912374670@N01,acb,photo
51.535522,-0.122306,32,3337,25671201240,1493,4a36800eaa,IMG_3971,sunset reflection canal,2016/3/13 18:18,https://live.staticflickr.com/1493/25671201240_4a36800eaa_m.jpg,,37912374670@N01,acb,photo
51.537983,-0.113923,62,3337,25342985963,1682,f0fd68e20d,IMG_3948,sunset bttower,2016/3/13 17:49,https://live.staticflickr.com/1682/25342985963_f0fd68e20d_m.jpg,,37912374670@N01,acb,photo
51.534744,-0.124962,57,3337,25760825385,1487,c88cd59608,,,2016/3/13 15:49,https://live.staticflickr.com/1487/25760825385_c88cd59608_m.jpg,,33292481@N07,Liminal Londoner,photo
51.534794,-0.124831,56,3337,25134227553,1549,d0d7da05a5,,,2016/3/13 15:49,https://live.staticflickr.com/1549/25134227553_d0d7da05a5_m.jpg,,33292481@N07,Liminal Londoner,photo
51.534043,-0.12675,164,3367,24610572429,1565,dd6eb32f3f,Renewal,sky building london samsung cranes,2016/2/12 14:24,https://live.staticflickr.com/1565/24610572429_dd6eb32f3f_m.jpg,,44463669@N03,DaveMH,photo
51.534622,-0.126642,508,3395,23874237474,1486,0a38acdaba,Raising the Moon,street blue sky 6 moon london st photography photo photographer lift photos jan crane january cranes half 16 lifting iphone 2016 iphonography,2016/1/15 14:14,https://live.staticflickr.com/1486/23874237474_0a38acdaba_m.jpg,,46367608@N08,Michael Goldrei (microsketch),photo
51.533202,-0.124714,55,3419,24209106965,1481,ef96bb57e9,Dec-15,,2015/12/22 9:55,https://live.staticflickr.com/1481/24209106965_ef96bb57e9_m.jpg,,92660732@N03,Ryan Faulkner,photo
51.535344,-0.125184,234,3460,22370527094,5653,89c44c54c7,"Cubitt Square, Stable Street, N1, King's Cross",uk blue light england sky building london water fountain buildings view cross dusk sony perspective cellphone kings f2 kingscross cityoflondon centrallondon outdoorphotos perspektywa outdoorphotography mobilephonephotography stablestreet sonyxperiaz3compact sonyd5803 cubittsquare,2015/11/11 16:22,https://live.staticflickr.com/5653/22370527094_89c44c54c7_m.jpg,,94556520@N08,kuzyn9900,photo
51.535344,-0.125184,647,3460,23004356561,5668,84202e8c4d,"Cubitt Square, Stable Street, N1, King's Cross",uk light england sky building london water fountain buildings dark square blackwhite view darkness crane sony perspective cellphone monochromatic cranes f2 kingscross cityoflondon centrallondon blackwhitephotography outdoorphotos perspektywa outdoorphotography mobilephonephotography monochromatyczne stablestreet sonyxperiaz3compact sonyd5803 cubittsquare,2015/11/11 16:30,https://live.staticflickr.com/5668/23004356561_84202e8c4d_m.jpg,,94556520@N08,kuzyn9900,photo
51.535344,-0.125184,799,3460,23004336941,610,3806fa9683,"Cubitt Square, Stable Street, N1, King's Cross",street uk light england sky building london water fountain buildings dark square view darkness crane sony perspective cellphone cranes f2 kingscross cityoflondon centrallondon outdoorphotos perspektywa outdoorphotography stablestreet sonyxperiaz3compact sonyd5803 cubittsquare,2015/11/11 16:30,https://live.staticflickr.com/610/23004336941_3806fa9683_m.jpg,,94556520@N08,kuzyn9900,photo
51.535344,-0.125184,354,3460,22574849877,601,6ed25757b6,"Cubitt Square, Stable Street, N1, King's Cross",street uk blue light england sky building london water fountain buildings dark square outdoor dusk sony perspective cellphone mobilephone f2 kingscross cityoflondon centrallondon outdoorphotos perspektywa outdoorphotography mobilephonephotography stablestreet sonyxperiaz3compact sonyd5803 cubittsquare,2015/11/11 16:28,https://live.staticflickr.com/601/22574849877_6ed25757b6_m.jpg,,94556520@N08,kuzyn9900,photo
51.535844,-0.127372,186,3499,22130919284,628,3f51e50021,20151003-0072,england sky cloud plant reflection london water canal leaf flora europe unitedkingdom kingscross europeanunion westerneurope geolocation grandunioncanel geocity geocountry camera:make=olympusimagingcorp geostate exif:make=olympusimagingcorp exif:aperture=?40 exif:lens=olympusm17mmf18 granduniontowpath exif:isospeed=200 exif:focallength=17mm camera:model=em10 exif:model=em10 geo:lat=51535844444445 geo:lon=012737222222167,2015/10/3 15:40,https://live.staticflickr.com/628/22130919284_3f51e50021_m.jpg,,30139139@N04,www.cjo.info,photo
51.535136,-0.114678,6,3791,22421934752,5797,0ae531ca03,,,2014/12/15 15:30,https://live.staticflickr.com/5797/22421934752_0ae531ca03_m.jpg,,98193537@N07,Lorni Mouse,photo
51.535151,-0.128831,600,3507,21748577601,5716,7318128e03,International Window,sky reflection london glass darren train shadows pentax anniversary rail transportation dappledlight stpancreas k30 darrensmith slimdaz,2015/9/25 10:32,https://live.staticflickr.com/5716/21748577601_7318128e03_m.jpg,,59098409@N04,Slimdaz,photo
51.535491,-0.123242,133,3509,21643270552,739,11a0fa2a0c,"Kings cross development, London Kingscross Monochrome Monochromatic Bandw Cloudformation Contrasts Construction Architecture Minimalism Modernarchitecture at King's Cross",monochrome architecture construction monochromatic minimalism kingscross bandw contrasts modernarchitecture cloudformation,2015/9/23 12:48,https://live.staticflickr.com/739/21643270552_11a0fa2a0c_m.jpg,,46090485@N05,alecboreham,photo
51.537046,-0.132222,1350,3521,21491482736,643,5da27dffba,Urban Lookout,city uk england urban london tower canon cityscape britain seat bluesky lifeguard lookout kingscross juxtaposition chir northlondon g15 ?peterhall ofsoilandwater kingscrosspondclub img4863edwm urbanlookout,2015/9/11 11:00,https://live.staticflickr.com/643/21491482736_5da27dffba_m.jpg,,25937668@N08,peterphotographic,photo
51.534984,-0.125334,169,3526,20572956454,706,135f217fdd,King's Cross N1,uk blue summer england sky musician building london sunshine weather architecture keyboard day skies guitar sunny clear busker busking 2015,2015/9/6 14:20,https://live.staticflickr.com/706/20572956454_135f217fdd_m.jpg,,10076455@N04,Jamie Barras,photo
51.534984,-0.125334,119,3526,20572915804,740,d679d352e8,King's Cross N1,uk blue summer england sky building london sunshine weather architecture canal day skies sunny clear celtic maid narrowboat regents 2015,2015/9/6 14:21,https://live.staticflickr.com/740/20572915804_d679d352e8_m.jpg,,10076455@N04,Jamie Barras,photo
51.534984,-0.125334,86,3526,21007650688,5659,24bea23d31,King's Cross N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 14:23,https://live.staticflickr.com/5659/21007650688_24bea23d31_m.jpg,,10076455@N04,Jamie Barras,photo
51.532875,-0.125516,101,3526,21195499025,5826,18216ea41c,King's Cross N1,uk blue summer england sky building london sunshine weather architecture modern century office day skies contemporary 21st sunny clear block complex zone 2015,2015/9/6 13:25,https://live.staticflickr.com/5826/21195499025_18216ea41c_m.jpg,,10076455@N04,Jamie Barras,photo
51.532875,-0.125516,94,3526,21007560098,664,34d03113a6,King's Cross N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:28,https://live.staticflickr.com/664/21007560098_34d03113a6_m.jpg,,10076455@N04,Jamie Barras,photo
51.532875,-0.125516,255,3526,21195447715,596,06543a6b8b,Stanley Buildings N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:28,https://live.staticflickr.com/596/21195447715_06543a6b8b_m.jpg,,10076455@N04,Jamie Barras,photo
51.532875,-0.125516,132,3526,21185084432,761,16c02a33fe,King's Cross N1,uk blue summer england sky building london sunshine weather architecture century office day skies 21st sunny clear block 2015 2010s,2015/9/6 13:29,https://live.staticflickr.com/761/21185084432_16c02a33fe_m.jpg,,10076455@N04,Jamie Barras,photo
51.532875,-0.125516,133,3526,21203266841,611,03c1472bea,King's Cross N1,uk blue summer england sky building london sunshine weather architecture office day skies sunny clear block 2015,2015/9/6 13:31,https://live.staticflickr.com/611/21203266841_03c1472bea_m.jpg,,10076455@N04,Jamie Barras,photo
51.532875,-0.125516,97,3526,21169114526,670,3dc66e0324,King's Cross N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:35,https://live.staticflickr.com/670/21169114526_3dc66e0324_m.jpg,,10076455@N04,Jamie Barras,photo
51.534884,-0.125709,129,3526,21184996872,723,31290e42e8,King's Cross N1,uk blue summer england sky building london sunshine weather architecture canal day skies sunny clear narrowboat regents 2015,2015/9/6 13:38,https://live.staticflickr.com/723/21184996872_31290e42e8_m.jpg,,10076455@N04,Jamie Barras,photo
51.534884,-0.125709,81,3526,21007190990,627,db4f2237c6,King's Cross N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:38,https://live.staticflickr.com/627/21007190990_db4f2237c6_m.jpg,,10076455@N04,Jamie Barras,photo
51.534884,-0.125709,84,3526,20572585644,5705,2b6407c04f,King's Cross N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:39,https://live.staticflickr.com/5705/20572585644_2b6407c04f_m.jpg,,10076455@N04,Jamie Barras,photo
51.534884,-0.125709,102,3526,21203113221,651,5632ea35dc,King's Cross N1,uk blue summer england sky building london sunshine weather architecture canal day skies sunny clear narrowboat waterway regents 2015,2015/9/6 13:39,https://live.staticflickr.com/651/21203113221_5632ea35dc_m.jpg,,10076455@N04,Jamie Barras,photo
51.535678,-0.122523,114,3526,21007093250,734,2c28171976,Arthouse N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:40,https://live.staticflickr.com/734/21007093250_2c28171976_m.jpg,,10076455@N04,Jamie Barras,photo
51.534884,-0.125709,119,3526,21203044701,755,13ebf7cb07,King's Cross N1,uk blue summer england sky building london sunshine weather architecture university day skies arts sunny clear 2015,2015/9/6 13:40,https://live.staticflickr.com/755/21203044701_13ebf7cb07_m.jpg,,10076455@N04,Jamie Barras,photo
51.535771,-0.122115,99,3526,21168894886,682,c76ea66005,Kings Place N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:41,https://live.staticflickr.com/682/21168894886_c76ea66005_m.jpg,,10076455@N04,Jamie Barras,photo
51.534884,-0.125709,92,3526,21007188018,607,f50cbb9324,King's Cross N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:41,https://live.staticflickr.com/607/21007188018_f50cbb9324_m.jpg,,10076455@N04,Jamie Barras,photo
51.534884,-0.125709,83,3526,21007146408,5806,facf86b571,King's Cross N1,uk blue summer england sky building london sunshine weather architecture day skies sunny clear 2015,2015/9/6 13:42,https://live.staticflickr.com/5806/21007146408_facf86b571_m.jpg,,10076455@N04,Jamie Barras,photo
